READ-0085, bbbbbfbie  44wa6ck289ackl hq 36712otm oyu9ts  lts, m2zsykylz6cd, 25/10/1996, 0, 19/02/2019
READ-0084, ndjc7 h  4m p2es6sexbok703i139iv99  l 584adzn8 jb, 7nj2a5msn3v0, 04/02/1998, 0, 13/03/2018
READ-0083, 1ty5p5tu9851dmv74 pug7 iu24w 6 a40empk3od7n9jwti7, a7w392zqwqjz, 27/06/1994, 1, 22/03/2018
READ-0082,  dynyidmozmrx2mrvm6c j caxmbm550 29b75 i7u 0t 4x7, 4x5664rmd2zm, 13/07/2000, 1, 07/03/2018
READ-0081,  fq9 ozau8vaeimo m e0jxp 0hrprkv47t3 eyyk6mk53hpi, 7jfbxnzxh6j3, 08/08/2003, 1, 08/08/2018
READ-0080, bq7i8 irmx9s8qewym7ipf6wz57l8xp8ww1ob9eaourp 26  , hofinouqcgkr, 05/11/1993, 1, 01/11/2018
READ-0079, 1ukhazefb0a gs 6 5tpn2u 4oddbkpih mew mauuuprbv1a, y1nksnetwekt, 10/01/1994, 1, 16/08/2019
READ-0078, ifa0wwglq9fw6rstf190go9q ro l5 4p3u p 10 2kayej6g, fodc96sfe7s5, 01/11/1996, 0, 04/01/2018
READ-0077, dxoc4b3vgrfcqwh7g47 iuab9jyxfyy0 gxw00la32z 5t4gg, eqxyjm3xwrt8, 25/05/1993, 0, 28/10/2019
READ-0076, n6lygz6 m9k slq5hxrkctw325bv7q2x9out1 0wjpc nxjq9, eb1xwzp16imc, 07/07/2002, 0, 27/01/2018
READ-0075, kdp8jx57 qo9f7smr 41zu 06wg9b6o d7fkmc2 en5f49 np, rpup09m27ju9, 21/11/1995, 1, 28/08/2019
READ-0074, o j45oojunu0ku 4opc39k83ugv pma6ghs45nah35 iwbw k, 1950jb1ocex8, 21/04/1993, 1, 10/05/2018
READ-0073, 108tho2w dhj421sqn1k 2kbr e0 i9pb3 t267 h1zwtph8b, dn6f3m7hdwpq, 09/11/1995, 1, 24/10/2019
READ-0072, k80821a8m v7d uc9rrh318k1ug8scb4cym3mvh gikxzv0s0, qvz2k5zpp780, 01/09/2003, 0, 17/05/2018
READ-0071, 6adwmg1ste 9dk0j3 q56 t6w4f57iqb 4dcmfqn7m6bgoqos, x4waekzfgvyl, 26/02/2001, 0, 20/11/2019
READ-0070, 6emq2zhc tleqdj2ogh0icg4pcbfp82f6za6owzjs9p493rq8, 908zzauo9ry9, 19/05/2001, 0, 02/06/2018
READ-0069, itwvnpccjs n1jjdql ip9l bf8aqbgs7p1suy1w9 zekey k, 0vvw45o5xg5s, 19/05/2001, 0, 23/10/2018
READ-0068, svri 1bdc7juitosnk8qfde90gz798 zg7 gt3hcz04k1jkql, jh1iasjnxxk3, 27/10/1999, 1, 07/10/2019
READ-0067, jr51br 95il9 dfkx6x7m7jau4cy5wgjuq w9hr9ioqtskok5, 6ho0hc3cpcr1, 23/11/1993, 0, 10/07/2018
READ-0066, 6xf48lpzfy2 icbq34cyo 3a9h2jefrahkegep9rmbu6ehd1d, lvanynz9q0ap, 09/05/1992, 1, 04/07/2018
READ-0065, f f49olney2q 6z 80ohygh  msvl5418ym o thavd e5rhd, aygl80l1dp8q, 12/10/1999, 0, 01/02/2018
READ-0064, tzv7b6ivrg9v7zscgbbq0f1ihbi8xgytg8wrgikso31iosbjv, ku9y79dy647d, 10/07/2002, 1, 16/05/2019
READ-0063, tvrr5qrl4oh8n1qk209g wry52k7 ncc9g5 iknyhy zwoh1e, a852c1oskph6, 13/04/1991, 1, 27/07/2019
READ-0062, y wyfv456pofc uxo86jq95syjb 9dk6308lc 5 r fol zg4, y5cxhf9ahj8j, 10/10/1997, 0, 04/07/2019
READ-0061,  5vnp6ljaelqi17xnbc r1dnkj y4a8sewzc3brk36vv3e 2 , 4ve4t7ajzi82, 02/04/1997, 1, 22/04/2019
READ-0060, lxn zfd7hw23q8ges7mucndgduo  mw scc9ihr0j 4 6j i7, 5mog56kq129t, 10/02/1992, 0, 17/03/2019
READ-0059, l0  up8w 97 ver67iyk06 rasu31kva7sf52h6oddqk3wzg1, sv1v6tu8jnay, 18/09/1996, 0, 14/06/2019
READ-0058, o624 j2ryj gd2mes8gey1  kdh89mp 1tuy 31i5l4 iaff4, q4q41uuh0uql, 25/01/1992, 1, 21/07/2019
READ-0057, k9mqj rxbui0t4w y42lc219x3e 0x 5wuoc5   9 s859fp , un0hye20pp2f, 17/07/1992, 1, 28/06/2019
READ-0056, x22snrruwt1xw1wby0 uy3 nn2n tayv 4x mhmm cm2ytk7o, m9h4uwu2yu7u, 12/05/1999, 0, 22/03/2019
READ-0055, up9ki 0l56er4kke7zwyqr1 ys mg2yhp 3 5v vjxpuzplww, cq353ihkadvr, 01/08/1999, 0, 23/11/2019
READ-0054, ih9cx5sn hpo3 k al 70h1eqt97hpb2ai54yvloh 3gxd0xh, kdycu34n0dlj, 18/11/1998, 0, 22/11/2018
READ-0053, y5jmkveka 8ng0yb1kt8cq j8w2rda8th5jfkibtf 5mv9u 7, y1jsp1h4z5bg, 11/04/1992, 0, 11/08/2019
READ-0052, xs2m mq8am56r8h9jnr7  mr02 bct q4m4 jqyukirmhbg  , tqolswfn3lpg, 05/10/1991, 1, 08/06/2018
READ-0051, 7e pa3g8 hcv3x8qzay40 lg37k6xwxf7owxuas6vn 8afyl4, kq5d2yo8n5ua, 21/01/2000, 0, 21/03/2018
READ-0050, nu51nm3hecab41x9rt k ug1 dcfltctiao 4gpm1rsj2  7p, gjdkjs5nfhor, 20/01/1992, 1, 20/08/2018
READ-0049, swvakwzeuspoz7td162iepw0 uepyrf9ar12 sz1kajqtxk 0, 7mlq2rgzl8m4, 07/09/2003, 0, 14/07/2019
READ-0048, 7qbsbw89b 664d34rgfr9hxzaqoytqb 8l5iy r fl6 d75 7, kmtvecmujyrl, 21/05/2003, 1, 09/05/2018
READ-0047, 5 mlmaea92xrol4giwmqcfi ow6acx9jq 2pn20neypd2ne4n, p7jvsrhzjpci, 26/06/2001, 0, 17/04/2018
READ-0046, jgqqgxvckbmwmkhf u picwx00 eakk pjpqtmtzi tvtwrq , gh40pg2rfbga, 08/06/2002, 1, 25/09/2019
READ-0045, h2bbvkj  xn8  4fz 9ivhj9siswtq2o 3gjw7ox sb gmd t, 8r6jpf6wqhv8, 10/05/1992, 0, 25/09/2019
READ-0044, 88bg1jr3kebi12akhshx v7v6hr5c9o6kchkbcmxfhhs4wxew, zm6rsehci7vs, 28/06/2000, 1, 09/09/2018
READ-0043, 3wcqo hozkwrbv bn3n7 k8b6wuqh90m1pyqd1 h0ro1jv6ou, n9rihm6jawew, 24/10/2000, 0, 07/10/2019
READ-0042, 4fk9sjba2 1na a6n7exaod cc92ip nlsv7g8y3r9j53ouk6, yvcnm7rwchhy, 03/06/2003, 1, 10/06/2018
READ-0041, hzxp nwfbb9i1nrgd9j8tnc1k 565 wcwjyowg3shw98c9xx , i0l7l5dgbwx7, 22/11/2000, 1, 21/10/2019
READ-0040, htca4h2b7cfhe2vnz8sq3grmo56nx00h ng2y0rkxr hrg53 , f5t891cip5pq, 19/07/2000, 1, 21/11/2018
READ-0039, p8eltk2rf8felv0bxq7q1b057c91 n7aebqo56 fhkvsshase, q5brcn835z3a, 07/03/2003, 1, 24/02/2019
READ-0038, vgcjz 72dre 6qt7qu 6z49gjr1zxx 2lc6ms0xwvw4ui 937, m21zjplacmiy, 27/09/1992, 1, 03/08/2019
READ-0037,  pa5676ul 87uizj0908pem4kyt hj  imh iuqrbg1k7n 7e, 7thqd6z7px9w, 17/07/1994, 1, 14/05/2018
READ-0036, rv ln8dyv lax0r5f87mu9e2 6jxh9ab58vdjx7np6gyg5r5c, c0o8v2p0g1r6, 09/06/1991, 1, 11/03/2018
READ-0035, jdkiv86t8slhhrah i46u7b7qmjfsjr5 9 lbsbb6ny9ysch , nr3ycmk146r2, 01/07/1991, 1, 06/04/2019
READ-0034, s hj33kss2ln2npdub0 quelafmflfs nej1  ds1qa18 2cz, s628n01h03ge, 14/06/2002, 0, 02/01/2019
READ-0033, e8gw8ve 8 jcpx15sq 3haap7 and yqqd5kiytslw3lclfwc, qsjw86neeiw1, 09/10/2003, 1, 18/07/2018
READ-0032, 215z5ihp7vdm2 ox1g jfdgbmlfd3m8m868723dsgs8ii hr , 4ujesd68vvj4, 26/08/1997, 1, 18/08/2018
READ-0031, 1xbuwdjtbq95znjxnxjf09snxgmd42lqnmzn8cultaju5ot3t, 58oam4gw3ymx, 12/05/2001, 0, 16/04/2019
READ-0030, 75mosozhbk 7ltphqu7wog9d3k w2jw 5859qcpud8q25qo5r, 12jht8ryzoi5, 01/01/1994, 0, 06/04/2019
READ-0029, lm rp jn4 62atjww f1gtjtiomkmvn188rwsgx17h1 ez9qp, 2phzelpfb4ro, 12/07/1990, 0, 16/08/2018
READ-0028, 6l7fi8j9b2 ugr6   xaaeg y4kznlsq ze8i6srro2ltrdbt, 3b3o4ks2j4rb, 06/03/1996, 1, 14/07/2019
READ-0027, 9 m4lsqfs0 3mhd2u a71xeo6ddt9owj t 47qgk72dquerpz, 3taqvo66qek4, 20/06/2001, 1, 23/07/2018
READ-0026, 3g248ldfw7 y8 mfluyk4 d3lo1uqopjje x wjg ju 6qhw1, fus9yu89fja8, 04/07/1994, 0, 02/09/2018
READ-0025, poz83ar kk2mr 7ccnctfn nv28ixi49tw5axvwpywb0b 3x , odo0t781i920, 16/01/2001, 0, 06/03/2019
READ-0024, 3e9bv6x 7s65 s37gcph 862gqa tl1g6ps f7lhx p jc1dd, ivcagfndwf2m, 28/06/1990, 0, 25/05/2018
READ-0023, vlkcn8vs apaje 8 sr2  i0ed36coryzxntl25rmzps10bmr, wug6isruqbie, 07/11/1993, 1, 14/02/2018
READ-0022, a2 r ybz23qgrwpett  5rk6j1xdwgzkyc8x 0bt qnb hc39, zhz4vf4jb9dn, 24/07/1998, 1, 24/09/2018
READ-0021, zbo blpa4y88o1sqs7axoypruaz qzwvvjp8oyhba79b mcti, pa2nbxvt9id6, 07/07/2001, 1, 21/10/2019
READ-0020, 92hv3b gzpz8kmep9mpa 1fl013k8q6z4 n2ctca56mj9ea4g, 6f4mhuzk22l2, 24/11/1990, 0, 02/01/2018
READ-0019, 4y eom9qbc7q4jcmxh5453e yrtdglw24zrlnftza2yjgw1ur, epuo83rb5hqg, 11/02/2000, 1, 04/10/2018
READ-0018, 810o vgzfoax98xbjsbprzlgomc 9gv 1  fg0jqj  b j7zc, jsovmoenm3bw, 11/11/2002, 1, 05/01/2018
READ-0017, jo3kb2o 2 h6c9gdyauua0 ut7mcpacrhf484kgwx2i2 gfsy, v4c64d2gir9m, 17/10/2002, 0, 17/11/2018
READ-0016, tewex2 qn8klv1im0lkcbjg1n  gn1aj 7 5lgv2b 2x5ju04, 9gj8k3m072yc, 08/07/1994, 0, 05/09/2018
READ-0015, xj9at6e i 94cis b1bhv vem8b6 r yz fvcykenj4nlctbk, azkog6lbertv, 03/08/1990, 1, 02/01/2019
READ-0014, oi68ld gzrnluqb aqeobexi u1y3s 13asmw2xm0lmv5046i, 4ph7xeo362w0, 01/08/1995, 0, 19/09/2018
READ-0013, 3hxwv t  i0ial4jqwq7ewj h8902clywuml 1p 0r s t  2, ox33ex7utp6m, 24/01/1994, 1, 20/04/2018
READ-0012, c8q 4o 1j3iq1h12 ezszhkw0 g 6m 89b dj7cod43pretie, 28uzrsdi62un, 23/04/2003, 1, 10/06/2019
READ-0011, 1x rdjjicznubd 7kaxihzg1m7zj9w7pwgxc22m  aog9owb0, 2epclhr4g5od, 11/02/1991, 0, 16/03/2018
READ-0010, t7u stj0 gwh 84zrw umku1zeme7b0wiv u1upqn3akaxm1k, m3qxzydwz5i3, 10/07/2000, 1, 12/03/2018
READ-0009, jvv8u6d4m1vp j7 wx vpeurqzeag  e  c415ghdrteq4wzv, 41om443r0uax, 04/10/1998, 0, 22/06/2019
READ-0008, gplswr94u1d  txd7cls0x asne4xb294mi0kn2xu zzd3h3u, t6d3f4vfc8z1, 04/09/1995, 1, 18/01/2018
READ-0007, s g t9 7eu exk7znfv6qhoh87fg zvylpf 3cia1j n4p9  , 9qchxjoamrc1, 07/08/1991, 0, 13/01/2019
READ-0006, 9hw9pn3w8dxlc l72 yjbw0c9k m5gdrbrh61tnl38iowq vf, 6pn2cpzdhawx, 16/04/1995, 1, 13/08/2018
READ-0005, a e0ycuyx23oi9crd 6b u j96meu9z0b yv8o5o11aepmp 5, pa67olwq72o1, 07/10/2003, 1, 06/04/2018
READ-0004, ek3zihmq2lzgl0m3 z2735uqu7wxseig3 01 yhby7hzd2755, 15q4m5310hzu, 08/04/1992, 1, 08/06/2019
READ-0003, v4aja5a047p5 pfatu5g hm1qs eyr a6vdtcae 0 gy ngbq, z7lni1i8dsrh, 22/05/1991, 1, 08/10/2019
READ-0002, bgn45639m pwqj9 6q x9079r665son9 g58y2iy6grm5lk8u, e1ctyaum09q2, 13/09/1993, 0, 06/03/2018
READ-0001, vjtp1  bmec9q85krkq94l7j36tazv5t  oghw9pw2o2okrbd, 8wgzl9ves8ee, 01/01/1990, 0, 02/07/2018
READ00000, eu79vfd qbypoyaxf ti5w619gxigiqhi5k nkz8s3ozxw2 u, tv6nptepib4t, 27/07/1991, 1, 22/11/2018
READ00001, 4wctc310ovih 3ty4tgvpupofvkaxz jfrp7rpphl0f8e  gz, 173hpeof3414, 11/02/1995, 1, 25/10/2018
READ00002, y2bsty661kq6x212avzmfiqkyw x26s7zlb2ua 35 hcgdaog, mfh70yl9b1d9, 11/10/1994, 1, 15/08/2019
READ00003, mbkxjinc80wdxao6xs88c u6zfno86jo02id r38j8813x6is, 2329e8fn88nl, 27/06/1996, 1, 24/06/2019
READ00004, lmrrnfjjbqa3 cz 8 pzxbvb8anvn ankmg  yfak6 38n k , 4nsdz1mcjswv, 05/03/1993, 0, 04/09/2018
READ00005, r yh9m9rdgn ch 9pam bf1qtxkqnpaiagroluibch63dkp96, zsv4pc0p2jpx, 13/01/2001, 0, 18/11/2018
READ00006, be k 3q9xewj11631 746dvuwsaz1den9btmi  i 7hsv7q9f, 6abtyh0lw6j3, 27/07/1998, 0, 13/05/2018
READ00007, 0bthtns15wzu rs5v5fq1ks 6o e amb 6 8isc  fiq pdq , os2otshoqel6, 12/05/1998, 1, 26/11/2019
READ00008, k686b5lij  dpk3czylvf4to07dul cj8bam5g l706xc9 av, ccxx2efhxow3, 06/03/1999, 1, 05/08/2018
READ00009, a84k77tntmgs21b1qa8rk5lypwl1kws666aq0c bc 5qkk4xx, h7sm2qflz2p7, 06/05/1996, 0, 11/08/2019
READ00010, g6p769f ou723uf oh2vee1kq9cx1mpqfl52msjnmy7f ukqh, ltxexe9bn4jb, 15/02/1995, 1, 10/05/2018
READ00011,   h6y3bqtpxp718mzochktwak oglz6ed9q ys5 yvzag236x, bca66j0989yt, 19/01/1998, 0, 19/03/2018
READ00012, 5r  yo0 m3opjabyo 15cdees8pqj5ybu r5  4dcfyvm 0v7, 4s81l03hr3ng, 13/02/1995, 1, 10/09/2019
READ00013, sh7tdierg5snzy4o2cojil7vyrax9tu1 d2  xjdz2wqfkfdw, inwpq1osh378, 17/06/1992, 0, 20/03/2019
READ00014, 9ws0x9jmxceal   dpne xfh56 gy4hp57ss9a83hlvwk o46, k2szhdpqo1i2, 23/02/1991, 1, 22/01/2018
READ00015, 2syatd nevillecogi6skkz1vnbnxx0jgv1 4nt r7434irti, iyvurc0blw2y, 05/11/1996, 1, 15/03/2018
READ00016, o ickouv77ku9e4k7m3ioo2jopr0dfjo8tbacr 8onseeehox, u34xcomnz0fk, 27/06/1994, 1, 16/07/2019
READ00017, 0q9m2paf0 guu9yr5 nqwq276npve4kfx s3ywe xx3s0nuqr, ozc2k62u4xfn, 19/05/2003, 1, 21/09/2018
READ00018, wi n4r9o pl0hesu kvs0qv792cv2dmd8z5bs05fm454ur5gd, tt1i59atz3dv, 01/05/2001, 1, 22/05/2019
READ00019,  93tn9 s522 mrfnewtpvnbtw9bgtijsvjtuhfvq5x3b5bgs2, bztkd02klhqs, 13/08/1995, 0, 23/07/2019
READ00020, qquxprnk driec 3fmwp z  nlbvb o llzc okhjmwmlxk1h, pxfrvcdkbnei, 09/01/2001, 0, 12/02/2019
READ00021, i 250pnwisqxb7 qf r8rzt9kncvyvn2ya1kryozx8jlgqr 0, t7lcagbcqo77, 13/06/1997, 0, 10/08/2018
READ00022, 7ym0vweaznkklsv28cit fepda4nnv 9 xf4qwlg hrmzyw5 , wyxn8skqadsp, 28/08/1991, 0, 19/03/2018
READ00023,  dvw35f7 2clzt6d wk76b ijsm7soq y7qylp2flzzeo knt, b8qk1zza1044, 17/06/1993, 1, 13/09/2019
READ00024, 03i c0jw8z1gy5qa td2invegmrejftc0zxrisq7q7zzwxgej, zyods214ptbb, 15/06/2002, 1, 18/04/2019
READ00025, i 8edbnycvhcx rxxpktetiowdzr  o21m29 siqs0k6ljql2, z6ggee8fmpcy, 27/06/2003, 0, 09/05/2018
READ00026, hr 3c9834s550k612pf5jhwe7g 0oaj0622 r0pzhh kinl h, 9ql8yjzxjvxa, 05/09/1999, 0, 23/09/2019
READ00027, 8e uxmtbftpe94zuwkju83hecw ds87hh9wdvfthqxxkv7biy, grkl9jpsqneu, 08/03/1996, 1, 23/04/2019
READ00028, ennpuazvd1 zr0l22kj fe xd3kuqxrlq h6uatnamed3tg9 , mscdi0eupx8n, 27/09/1994, 0, 14/07/2019
READ00029, jxq j4xgz32   tr n8immn6anv0uv49 b9dm0uy9sdpbz2ju, 5u9vjbqmjqes, 05/05/1992, 1, 20/07/2018
READ00030, 39m5s7eb5s6alrx9v0oooqp4plbevt8ctezzq k67ed7nwhen, yv7olhua7qb7, 26/03/1990, 1, 04/04/2019
READ00031, d25tqvd3fm6tc9x0aq8jyrrm01 zt8s8pvsb zuk8k0kkc00y, uxfrpt3xdhg2, 24/07/1996, 1, 19/09/2018
READ00032, 8x9 lr 18mupykybrse97x9vz77uz 9hwjqfepqflhf7i5ojb, 53rg6w2jn0fh, 18/04/1999, 1, 11/06/2018
READ00033, ru4 ptd6y915ecomt0q5h2 82wf g irjl5eejypxdgjgn8rw, g962pjzzxwtp, 25/11/2000, 0, 11/01/2018
READ00034, wfo 3xbwh fq8unmdu8pv3hmpjzxryvqqp fs8okv129mpcdj, rltdaeyie8wz, 03/02/1997, 0, 12/01/2018
READ00035, 56 2ulhc k1qel 1zsi9yy27fl0x 27ma7m x4x5 wns6duw7, b7eh0uple4hs, 04/09/1999, 1, 01/06/2019
READ00036, 0ob8kpt1k5 2cw704qj p1e8ucpo5chxqv6jjqcu1t7jbn9aw, a32ndbhovt9k, 18/02/1993, 1, 27/01/2018
READ00037,  s6 rxha3jnqwzuy0bmrzxkw9mnk7tuzi bg3d bi ob7a3kr, 9ml0h2tk7phy, 02/06/2003, 0, 17/06/2018
READ00038, c39rg0kan8  k0fukjzk 2a7tjssd98 op 00dhz7s1wdfekh, rervl4iscc6y, 02/08/2002, 1, 18/06/2018
READ00039, iy49mw72d9sa82 k3aj4wmg fcbr2y2wr00 v5p 62owihc6l, r9efq36gsvcy, 15/08/1998, 1, 06/02/2019
READ00040, 1qbr4pq1n49 zm14n582t5crm1b14zi7xlkc7j86 bqy78nod, ap8r2hi5le6w, 05/05/2002, 1, 24/02/2019
READ00041, mi3qf2xuo 4h95pq02fgymjw lrqhlkd  6u u x tqa973do, 2ue4nkz23twr, 14/01/1992, 0, 28/07/2019
READ00042, 54r  bsdhbufy4 z oxejik7xm51jjloexnn2527f auy8biy, ixcwklrok8gw, 03/03/1999, 1, 09/09/2019
READ00043, wz 9434snp54t awhy3h1bw6 8m9av dmeqijf296ei6ld4 x, n551t9bx5b59, 01/06/1997, 0, 16/09/2018
READ00044, 9ytch z v6wevqh4ziaa73eo2i4c9u1pqistztdl4tzw djw , 8ov9269t7y4o, 25/09/1991, 1, 09/05/2019
READ00045,  y k ap4 n9ed0c4nkobrg3tvlo589vydrdhk3xy7wj3k1hhm, iwot2daq1anc, 05/05/1997, 1, 21/08/2019
READ00046, fe8 49yn6p5 fs1a9o xwfem4vr  7 v 0dvf5of4o7sgkedh, 3dwok37owbfz, 07/09/1992, 0, 25/10/2019
READ00047, gi5o 63ag0w2 1l0 i8mwaqtu  tr6pb51u2oh0 odtdeq2 o, u6yd8spkr0m1, 11/10/1993, 1, 04/09/2018
READ00048, 58mdy kn0c bxcou a86hi53yfx3 4rk ks1pz4zjptlyaedl, 926kyxlzyx6v, 06/08/1994, 0, 05/01/2018
READ00049, ad deqei 2 ikj346nxajgvdeo5ybcs ooduon8lj5h8a3ni7, u1338n76188z, 14/03/2002, 0, 07/07/2019
READ00050, ght3zyl gicw6kxtpg6mwcbwn4ccylny a 5cd2lqgkr3mun2, 282r73nqn16l, 19/06/1996, 1, 28/09/2019
